Softrondetijd:	Mediumrondetijd:	Hardrondetijd	pitstoptijd	maxpitstops	totale ronden
107.4	107.6	108.2	23.0	2	50
volgorde bandentypes 	 1e pitstopronde 	 2e pitstopronde 	 totale race tijd (hoe kleiner hoe beter) 	 risicofactor
Hard-Medium-Medium	14	27	6262.719999999998	laag
Hard-Medium-Medium	14	28	6284.730000000001	laag
Hard-Medium-Medium	14	29	6306.960000000001	laag
Hard-Medium-Medium	14	30	6329.410000000001	laag
Hard-Medium-Medium	14	31	6352.08	laag
Hard-Medium-Medium	14	32	6374.969999999998	laag
Hard-Medium-Medium	14	33	6398.080000000002	laag
Hard-Medium-Medium	14	34	6421.410000000001	laag
Hard-Medium-Medium	14	35	6444.960000000001	laag
Hard-Medium-Medium	14	36	6468.7300000000005	laag
Hard-Medium-Medium	14	37	6492.719999999999	laag
Hard-Medium-Medium	14	38	6516.930000000001	laag
Hard-Medium-Medium	14	39	6541.3600000000015	laag
Hard-Medium-Medium	14	40	6566.010000000001	laag
Hard-Medium-Medium	14	41	6590.88	laag
Hard-Medium-Medium	14	42	6615.97	laag
Hard-Medium-Medium	14	43	6641.280000000001	laag
Hard-Medium-Medium	14	44	6666.810000000001	laag
Hard-Medium-Medium	14	45	6692.560000000001	laag
Hard-Medium-Medium	14	46	6718.530000000001	laag
Hard-Medium-Medium	14	47	6744.720000000001	laag
Hard-Medium-Medium	14	48	6771.220000000001	laag
Hard-Medium-Medium	14	49	6798.030000000001	laag
Hard-Medium-Medium	14	50	6825.150000000001	laag
Hard-Medium-Medium	15	16	6036.349999999999	laag
Hard-Medium-Medium	15	17	6055.739999999999	laag
Hard-Medium-Medium	15	18	6075.4400000000005	laag
Hard-Medium-Medium	15	19	6095.3600000000015	laag
Hard-Medium-Medium	15	20	6115.5	laag
Hard-Medium-Medium	15	21	6135.859999999999	laag
Hard-Medium-Medium	15	22	6156.44	laag
Hard-Medium-Medium	15	23	6177.240000000002	laag
Hard-Medium-Medium	15	24	6198.260000000001	laag
Hard-Medium-Medium	15	25	6219.5	laag
Hard-Medium-Medium	15	26	6240.959999999999	laag
Hard-Medium-Medium	15	27	6262.6399999999985	laag
Hard-Medium-Medium	15	28	6284.540000000001	laag
Hard-Medium-Medium	15	29	6306.660000000001	laag
Hard-Medium-Medium	15	30	6329.0	laag
Hard-Medium-Medium	15	31	6351.5599999999995	laag
Hard-Medium-Medium	15	32	6374.339999999998	laag
Hard-Medium-Medium	15	33	6397.340000000002	laag
Hard-Medium-Medium	15	34	6420.56	laag
Hard-Medium-Medium	15	35	6444.0	laag
Hard-Medium-Medium	15	36	6467.66	laag
Hard-Medium-Medium	15	37	6491.539999999999	laag
Hard-Medium-Medium	15	38	6515.640000000001	laag
Hard-Medium-Medium	15	39	6539.960000000001	laag
Hard-Medium-Medium	15	40	6564.5	laag
Hard-Medium-Medium	15	41	6589.259999999999	laag
Hard-Medium-Medium	15	42	6614.24	laag
Hard-Medium-Medium	15	43	6639.4400000000005	laag
Hard-Medium-Medium	15	44	6664.860000000001	laag
Hard-Medium-Medium	15	45	6690.5	laag
Hard-Medium-Medium	15	46	6716.36	laag
Hard-Medium-Medium	15	47	6742.4400000000005	laag
Hard-Medium-Medium	15	48	6768.740000000001	laag
Hard-Medium-Medium	15	49	6795.35	laag
Hard-Medium-Medium	15	50	6822.27	laag
Hard-Medium-Medium	16	17	6056.919999999999	laag
Hard-Medium-Medium	16	18	6076.510000000001	laag
Hard-Medium-Medium	16	19	6096.3200000000015	laag
Hard-Medium-Medium	16	20	6116.35	laag
Hard-Medium-Medium	16	21	6136.5999999999985	laag
Hard-Medium-Medium	16	22	6157.07	laag
Hard-Medium-Medium	16	23	6177.76	laag
Hard-Medium-Medium	16	24	6198.670000000001	laag
Hard-Medium-Medium	16	25	6219.8	laag
Hard-Medium-Medium	16	26	6241.15	laag
Hard-Medium-Medium	16	27	6262.719999999998	laag
Hard-Medium-Medium	16	28	6284.51	laag
Hard-Medium-Medium	16	29	6306.52	laag
Hard-Medium-Medium	16	30	6328.75	laag
Hard-Medium-Medium	16	31	6351.2	laag
Hard-Medium-Medium	16	32	6373.869999999998	laag
Hard-Medium-Medium	16	33	6396.760000000001	laag
Hard-Medium-Medium	16	34	6419.87	laag
Hard-Medium-Medium	16	35	6443.2	laag
Hard-Medium-Medium	16	36	6466.75	laag
Hard-Medium-Medium	16	37	6490.519999999999	laag
Hard-Medium-Medium	16	38	6514.51	laag
Hard-Medium-Medium	16	39	6538.72	laag
Hard-Medium-Medium	16	40	6563.15	laag
Hard-Medium-Medium	16	41	6587.799999999999	laag
Hard-Medium-Medium	16	42	6612.669999999999	laag
Hard-Medium-Medium	16	43	6637.759999999999	laag
Hard-Medium-Medium	16	44	6663.07	laag
Hard-Medium-Medium	16	45	6688.599999999999	laag
Hard-Medium-Medium	16	46	6714.349999999999	laag
Hard-Medium-Medium	16	47	6740.32	laag
Hard-Medium-Medium	16	48	6766.509999999999	laag
Hard-Medium-Medium	16	49	6792.919999999999	laag
Hard-Medium-Medium	16	50	6819.639999999999	laag
Hard-Medium-Medium	17	18	6077.740000000001	laag
Hard-Medium-Medium	17	19	6097.440000000001	laag
Hard-Medium-Medium	17	20	6117.36	laag
Hard-Medium-Medium	17	21	6137.499999999999	laag
Hard-Medium-Medium	17	22	6157.86	laag
Hard-Medium-Medium	17	23	6178.4400000000005	laag
Hard-Medium-Medium	17	24	6199.240000000001	laag
Hard-Medium-Medium	17	25	6220.26	laag
Hard-Medium-Medium	17	26	6241.499999999999	laag
Hard-Medium-Medium	17	27	6262.959999999998	laag
Hard-Medium-Medium	17	28	6284.640000000001	laag
Hard-Medium-Medium	17	29	6306.540000000001	laag
Hard-Medium-Medium	17	30	6328.66	laag
Hard-Medium-Medium	17	31	6350.999999999999	laag
Hard-Medium-Medium	17	32	6373.559999999998	laag
Hard-Medium-Medium	17	33	6396.340000000001	laag
Hard-Medium-Medium	17	34	6419.34	laag
Hard-Medium-Medium	17	35	6442.5599999999995	laag
Hard-Medium-Medium	17	36	6465.999999999999	laag
Hard-Medium-Medium	17	37	6489.659999999998	laag
Hard-Medium-Medium	17	38	6513.54	laag
Hard-Medium-Medium	17	39	6537.64	laag
Hard-Medium-Medium	17	40	6561.959999999999	laag
Hard-Medium-Medium	17	41	6586.499999999998	laag
Hard-Medium-Medium	17	42	6611.259999999998	laag
Hard-Medium-Medium	17	43	6636.239999999999	laag
Hard-Medium-Medium	17	44	6661.44	laag
Hard-Medium-Medium	17	45	6686.859999999999	laag
Hard-Medium-Medium	17	46	6712.499999999998	laag
Hard-Medium-Medium	17	47	6738.359999999999	laag
Hard-Medium-Medium	17	48	6764.439999999999	laag
Hard-Medium-Medium	17	49	6790.739999999999	laag
Hard-Medium-Medium	17	50	6817.259999999998	laag
Hard-Medium-Medium	18	19	6098.720000000001	laag
Hard-Medium-Medium	18	20	6118.53	laag
Hard-Medium-Medium	18	21	6138.559999999999	laag
Hard-Medium-Medium	18	22	6158.8099999999995	laag
Hard-Medium-Medium	18	23	6179.280000000001	laag
Hard-Medium-Medium	18	24	6199.970000000001	laag
Hard-Medium-Medium	18	25	6220.88	laag
Hard-Medium-Medium	18	26	6242.009999999999	laag
Hard-Medium-Medium	18	27	6263.359999999999	laag
Hard-Medium-Medium	18	28	6284.93	laag
Hard-Medium-Medium	18	29	6306.720000000001	laag
Hard-Medium-Medium	18	30	6328.7300000000005	laag
Hard-Medium-Medium	18	31	6350.96	laag
Hard-Medium-Medium	18	32	6373.409999999999	laag
Hard-Medium-Medium	18	33	6396.080000000003	laag
Hard-Medium-Medium	18	34	6418.970000000001	laag
Hard-Medium-Medium	18	35	6442.080000000001	laag
Hard-Medium-Medium	18	36	6465.410000000001	laag
Hard-Medium-Medium	18	37	6488.96	laag
Hard-Medium-Medium	18	38	6512.730000000002	laag
Hard-Medium-Medium	18	39	6536.720000000002	laag
Hard-Medium-Medium	18	40	6560.930000000001	laag
Hard-Medium-Medium	18	41	6585.360000000001	laag
Hard-Medium-Medium	18	42	6610.010000000001	laag
Hard-Medium-Medium	18	43	6634.880000000002	laag
Hard-Medium-Medium	18	44	6659.970000000002	laag
Hard-Medium-Medium	18	45	6685.280000000002	laag
Hard-Medium-Medium	18	46	6710.810000000001	laag
Hard-Medium-Medium	18	47	6736.560000000002	laag
Hard-Medium-Medium	18	48	6762.5300000000025	laag
Hard-Medium-Medium	18	49	6788.720000000002	laag
Hard-Medium-Medium	18	50	6815.130000000002	laag
Hard-Medium-Medium	19	20	6119.860000000001	laag
Hard-Medium-Medium	19	21	6139.779999999999	laag
Hard-Medium-Medium	19	22	6159.92	laag
Hard-Medium-Medium	19	23	6180.280000000001	laag
Hard-Medium-Medium	19	24	6200.8600000000015	laag
Hard-Medium-Medium	19	25	6221.660000000001	laag
Hard-Medium-Medium	19	26	6242.68	laag
Hard-Medium-Medium	19	27	6263.919999999999	laag
Hard-Medium-Medium	19	28	6285.380000000001	laag
Hard-Medium-Medium	19	29	6307.060000000001	laag
Hard-Medium-Medium	19	30	6328.960000000001	laag
Hard-Medium-Medium	19	31	6351.080000000001	laag
Hard-Medium-Medium	19	32	6373.419999999999	laag
Hard-Medium-Medium	19	33	6395.980000000002	laag
Hard-Medium-Medium	19	34	6418.760000000001	laag
Hard-Medium-Medium	19	35	6441.760000000001	laag
Hard-Medium-Medium	19	36	6464.980000000001	laag
Hard-Medium-Medium	19	37	6488.42	laag
Hard-Medium-Medium	19	38	6512.080000000002	laag
Hard-Medium-Medium	19	39	6535.960000000002	laag
Hard-Medium-Medium	19	40	6560.060000000001	laag
Hard-Medium-Medium	19	41	6584.380000000001	laag
Hard-Medium-Medium	19	42	6608.920000000001	laag
Hard-Medium-Medium	19	43	6633.680000000001	laag
Hard-Medium-Medium	19	44	6658.660000000002	laag
Hard-Medium-Medium	19	45	6683.8600000000015	laag
Hard-Medium-Medium	19	46	6709.280000000002	laag
Hard-Medium-Medium	19	47	6734.920000000002	laag
Hard-Medium-Medium	19	48	6760.780000000002	laag
Hard-Medium-Medium	19	49	6786.8600000000015	laag
Hard-Medium-Medium	19	50	6813.160000000002	laag
Hard-Medium-Medium	20	21	6141.159999999999	laag
Hard-Medium-Medium	20	22	6161.19	laag
Hard-Medium-Medium	20	23	6181.4400000000005	laag
Hard-Medium-Medium	20	24	6201.910000000001	laag
Hard-Medium-Medium	20	25	6222.6	laag
Hard-Medium-Medium	20	26	6243.509999999999	laag
Hard-Medium-Medium	20	27	6264.6399999999985	laag
Hard-Medium-Medium	20	28	6285.990000000002	laag
Hard-Medium-Medium	20	29	6307.560000000001	laag
Hard-Medium-Medium	20	30	6329.35	laag
Hard-Medium-Medium	20	31	6351.36	laag
Hard-Medium-Medium	20	32	6373.589999999998	laag
Hard-Medium-Medium	20	33	6396.040000000002	laag
Hard-Medium-Medium	20	34	6418.710000000001	laag
Hard-Medium-Medium	20	35	6441.6	laag
Hard-Medium-Medium	20	36	6464.71	laag
Hard-Medium-Medium	20	37	6488.039999999999	laag
Hard-Medium-Medium	20	38	6511.590000000001	laag
Hard-Medium-Medium	20	39	6535.3600000000015	laag
Hard-Medium-Medium	20	40	6559.35	laag
Hard-Medium-Medium	20	41	6583.5599999999995	laag
Hard-Medium-Medium	20	42	6607.99	laag
Hard-Medium-Medium	20	43	6632.64	laag
Hard-Medium-Medium	20	44	6657.510000000001	laag
Hard-Medium-Medium	20	45	6682.6	laag
Hard-Medium-Medium	20	46	6707.91	laag
Hard-Medium-Medium	20	47	6733.4400000000005	laag
Hard-Medium-Medium	20	48	6759.1900000000005	laag
Hard-Medium-Medium	20	49	6785.160000000001	laag
Hard-Medium-Medium	20	50	6811.35	laag
Hard-Medium-Medium	21	22	6162.619999999999	laag
Hard-Medium-Medium	21	23	6182.76	laag
Hard-Medium-Medium	21	24	6203.120000000001	laag
Hard-Medium-Medium	21	25	6223.7	laag
Hard-Medium-Medium	21	26	6244.499999999999	laag
Hard-Medium-Medium	21	27	6265.519999999999	laag
Hard-Medium-Medium	21	28	6286.76	laag
Hard-Medium-Medium	21	29	6308.22	laag
Hard-Medium-Medium	21	30	6329.9	laag
Hard-Medium-Medium	21	31	6351.799999999999	laag
Hard-Medium-Medium	21	32	6373.919999999998	laag
Hard-Medium-Medium	21	33	6396.260000000001	laag
Hard-Medium-Medium	21	34	6418.82	laag
Hard-Medium-Medium	21	35	6441.599999999999	laag
Hard-Medium-Medium	21	36	6464.599999999999	laag
Hard-Medium-Medium	21	37	6487.819999999999	laag
Hard-Medium-Medium	21	38	6511.26	laag
Hard-Medium-Medium	21	39	6534.92	laag
Hard-Medium-Medium	21	40	6558.799999999999	laag
Hard-Medium-Medium	21	41	6582.899999999999	laag
Hard-Medium-Medium	21	42	6607.219999999999	laag
Hard-Medium-Medium	21	43	6631.759999999999	laag
Hard-Medium-Medium	21	44	6656.5199999999995	laag
Hard-Medium-Medium	21	45	6681.499999999999	laag
Hard-Medium-Medium	21	46	6706.699999999999	laag
Hard-Medium-Medium	21	47	6732.12	laag
Hard-Medium-Medium	21	48	6757.759999999999	laag
Hard-Medium-Medium	21	49	6783.619999999999	laag
Hard-Medium-Medium	21	50	6809.699999999999	laag
Hard-Medium-Medium	22	23	6184.240000000002	laag
Hard-Medium-Medium	22	24	6204.490000000001	laag
Hard-Medium-Medium	22	25	6224.96	laag
Hard-Medium-Medium	22	26	6245.65	laag
Hard-Medium-Medium	22	27	6266.559999999999	laag
Hard-Medium-Medium	22	28	6287.6900000000005	laag
Hard-Medium-Medium	22	29	6309.040000000001	laag
Hard-Medium-Medium	22	30	6330.610000000001	laag
Hard-Medium-Medium	22	31	6352.4	laag
Hard-Medium-Medium	22	32	6374.409999999998	laag
Hard-Medium-Medium	22	33	6396.640000000001	laag
Hard-Medium-Medium	22	34	6419.09	laag
Hard-Medium-Medium	22	35	6441.76	laag
Hard-Medium-Medium	22	36	6464.65	laag
Hard-Medium-Medium	22	37	6487.759999999998	laag
Hard-Medium-Medium	22	38	6511.09	laag
Hard-Medium-Medium	22	39	6534.64	laag
Hard-Medium-Medium	22	40	6558.41	laag
Hard-Medium-Medium	22	41	6582.399999999999	laag
Hard-Medium-Medium	22	42	6606.609999999999	laag
Hard-Medium-Medium	22	43	6631.039999999999	laag
Hard-Medium-Medium	22	44	6655.69	laag
Hard-Medium-Medium	22	45	6680.5599999999995	laag
Hard-Medium-Medium	22	46	6705.649999999999	laag
Hard-Medium-Medium	22	47	6730.959999999999	laag
Hard-Medium-Medium	22	48	6756.489999999999	laag
Hard-Medium-Medium	22	49	6782.239999999999	laag
Hard-Medium-Medium	22	50	6808.209999999999	laag
Hard-Medium-Medium	23	24	6206.02	laag
Hard-Medium-Medium	23	25	6226.38	laag
Hard-Medium-Medium	23	26	6246.959999999999	laag
Hard-Medium-Medium	23	27	6267.759999999998	laag
Hard-Medium-Medium	23	28	6288.780000000001	laag
Hard-Medium-Medium	23	29	6310.02	laag
Hard-Medium-Medium	23	30	6331.48	laag
Hard-Medium-Medium	23	31	6353.159999999999	laag
Hard-Medium-Medium	23	32	6375.059999999998	laag
Hard-Medium-Medium	23	33	6397.180000000001	laag
Hard-Medium-Medium	23	34	6419.52	laag
Hard-Medium-Medium	23	35	6442.08	laag
Hard-Medium-Medium	23	36	6464.86	laag
Hard-Medium-Medium	23	37	6487.859999999999	laag
Hard-Medium-Medium	23	38	6511.080000000001	laag
Hard-Medium-Medium	23	39	6534.520000000001	laag
Hard-Medium-Medium	23	40	6558.18	laag
Hard-Medium-Medium	23	41	6582.0599999999995	laag
Hard-Medium-Medium	23	42	6606.16	laag
Hard-Medium-Medium	23	43	6630.4800000000005	laag
Hard-Medium-Medium	23	44	6655.020000000001	laag
Hard-Medium-Medium	23	45	6679.780000000001	laag
Hard-Medium-Medium	23	46	6704.76	laag
Hard-Medium-Medium	23	47	6729.960000000001	laag
Hard-Medium-Medium	23	48	6755.380000000001	laag
Hard-Medium-Medium	23	49	6781.020000000001	laag
Hard-Medium-Medium	23	50	6806.880000000001	laag
Hard-Medium-Medium	24	25	6227.96	laag
Hard-Medium-Medium	24	26	6248.429999999999	laag
Hard-Medium-Medium	24	27	6269.119999999999	laag
Hard-Medium-Medium	24	28	6290.030000000001	laag
Hard-Medium-Medium	24	29	6311.160000000001	laag
Hard-Medium-Medium	24	30	6332.51	laag
Hard-Medium-Medium	24	31	6354.08	laag
Hard-Medium-Medium	24	32	6375.869999999999	laag
Hard-Medium-Medium	24	33	6397.880000000002	laag
Hard-Medium-Medium	24	34	6420.110000000001	laag
Hard-Medium-Medium	24	35	6442.56	laag
Hard-Medium-Medium	24	36	6465.2300000000005	laag
Hard-Medium-Medium	24	37	6488.12	laag
Hard-Medium-Medium	24	38	6511.230000000001	laag
Hard-Medium-Medium	24	39	6534.560000000001	laag
Hard-Medium-Medium	24	40	6558.110000000001	laag
Hard-Medium-Medium	24	41	6581.88	laag
Hard-Medium-Medium	24	42	6605.870000000001	laag
Hard-Medium-Medium	24	43	6630.080000000001	laag
Hard-Medium-Medium	24	44	6654.510000000001	laag
Hard-Medium-Medium	24	45	6679.160000000001	laag
Hard-Medium-Medium	24	46	6704.030000000001	laag
Hard-Medium-Medium	24	47	6729.120000000002	laag
Hard-Medium-Medium	24	48	6754.430000000001	laag
Hard-Medium-Medium	24	49	6779.960000000001	laag
Hard-Medium-Medium	24	50	6805.710000000001	laag
Hard-Medium-Medium	25	26	6250.0599999999995	laag
Hard-Medium-Medium	25	27	6270.6399999999985	laag
Hard-Medium-Medium	25	28	6291.4400000000005	laag
Hard-Medium-Medium	25	29	6312.460000000001	laag
Hard-Medium-Medium	25	30	6333.7	laag
Hard-Medium-Medium	25	31	6355.159999999999	laag
Hard-Medium-Medium	25	32	6376.839999999997	laag
Hard-Medium-Medium	25	33	6398.740000000001	laag
Hard-Medium-Medium	25	34	6420.86	laag
Hard-Medium-Medium	25	35	6443.2	laag
Hard-Medium-Medium	25	36	6465.759999999999	laag
Hard-Medium-Medium	25	37	6488.539999999998	laag
Hard-Medium-Medium	25	38	6511.54	laag
Hard-Medium-Medium	25	39	6534.76	laag
Hard-Medium-Medium	25	40	6558.2	laag
Hard-Medium-Medium	25	41	6581.859999999999	laag
Hard-Medium-Medium	25	42	6605.739999999999	laag
Hard-Medium-Medium	25	43	6629.839999999999	laag
Hard-Medium-Medium	25	44	6654.16	laag
Hard-Medium-Medium	25	45	6678.7	laag
Hard-Medium-Medium	25	46	6703.459999999999	laag
Hard-Medium-Medium	25	47	6728.44	laag
Hard-Medium-Medium	25	48	6753.639999999999	laag
Hard-Medium-Medium	25	49	6779.0599999999995	laag
Hard-Medium-Medium	25	50	6804.7	laag
Hard-Medium-Medium	26	27	6272.319999999999	laag
Hard-Medium-Medium	26	28	6293.01	laag
Hard-Medium-Medium	26	29	6313.920000000001	laag
Hard-Medium-Medium	26	30	6335.05	laag
Hard-Medium-Medium	26	31	6356.4	laag
Hard-Medium-Medium	26	32	6377.969999999998	laag
Hard-Medium-Medium	26	33	6399.760000000002	laag
Hard-Medium-Medium	26	34	6421.77	laag
Hard-Medium-Medium	26	35	6444.0	laag
Hard-Medium-Medium	26	36	6466.45	laag
Hard-Medium-Medium	26	37	6489.119999999999	laag
Hard-Medium-Medium	26	38	6512.010000000001	laag
Hard-Medium-Medium	26	39	6535.120000000001	laag
Hard-Medium-Medium	26	40	6558.45	laag
Hard-Medium-Medium	26	41	6581.999999999999	laag
Hard-Medium-Medium	26	42	6605.7699999999995	laag
Hard-Medium-Medium	26	43	6629.76	laag
Hard-Medium-Medium	26	44	6653.97	laag
Hard-Medium-Medium	26	45	6678.4	laag
Hard-Medium-Medium	26	46	6703.049999999999	laag
Hard-Medium-Medium	26	47	6727.92	laag
Hard-Medium-Medium	26	48	6753.01	laag
Hard-Medium-Medium	26	49	6778.32	laag
Hard-Medium-Medium	26	50	6803.849999999999	laag
Hard-Medium-Medium	27	28	6294.74	laag
Hard-Medium-Medium	27	29	6315.54	laag
Hard-Medium-Medium	27	30	6336.5599999999995	laag
Hard-Medium-Medium	27	31	6357.799999999999	laag
Hard-Medium-Medium	27	32	6379.2599999999975	laag
Hard-Medium-Medium	27	33	6400.9400000000005	laag
Hard-Medium-Medium	27	34	6422.839999999999	laag
Hard-Medium-Medium	27	35	6444.959999999999	laag
Hard-Medium-Medium	27	36	6467.299999999999	laag
Hard-Medium-Medium	27	37	6489.859999999998	laag
Hard-Medium-Medium	27	38	6512.639999999999	laag
Hard-Medium-Medium	27	39	6535.639999999999	laag
Hard-Medium-Medium	27	40	6558.859999999999	laag
Hard-Medium-Medium	27	41	6582.299999999998	laag
Hard-Medium-Medium	27	42	6605.959999999998	laag
Hard-Medium-Medium	27	43	6629.839999999998	laag
Hard-Medium-Medium	27	44	6653.939999999999	laag
Hard-Medium-Medium	27	45	6678.259999999998	laag
Hard-Medium-Medium	27	46	6702.799999999998	laag
Hard-Medium-Medium	27	47	6727.559999999999	laag
Hard-Medium-Medium	27	48	6752.539999999998	laag
Hard-Medium-Medium	27	49	6777.739999999998	laag
Hard-Medium-Medium	27	50	6803.159999999998	laag
Hard-Medium-Medium	28	29	6317.320000000001	laag
Hard-Medium-Medium	28	30	6338.23	laag
Hard-Medium-Medium	28	31	6359.359999999999	laag
Hard-Medium-Medium	28	32	6380.709999999997	laag
Hard-Medium-Medium	28	33	6402.280000000001	laag
Hard-Medium-Medium	28	34	6424.07	laag
Hard-Medium-Medium	28	35	6446.08	laag
Hard-Medium-Medium	28	36	6468.3099999999995	laag
Hard-Medium-Medium	28	37	6490.759999999998	laag
Hard-Medium-Medium	28	38	6513.43	laag
Hard-Medium-Medium	28	39	6536.320000000001	laag
Hard-Medium-Medium	28	40	6559.43	laag
Hard-Medium-Medium	28	41	6582.759999999999	laag
Hard-Medium-Medium	28	42	6606.3099999999995	laag
Hard-Medium-Medium	28	43	6630.08	laag
Hard-Medium-Medium	28	44	6654.070000000001	laag
Hard-Medium-Medium	28	45	6678.280000000001	laag
Hard-Medium-Medium	28	46	6702.71	laag
Hard-Medium-Medium	28	47	6727.360000000001	laag
Hard-Medium-Medium	28	48	6752.2300000000005	laag
Hard-Medium-Medium	28	49	6777.320000000001	laag
Hard-Medium-Medium	28	50	6802.630000000001	laag
Hard-Medium-Medium	29	30	6340.0599999999995	laag
Hard-Medium-Medium	29	31	6361.079999999999	laag
Hard-Medium-Medium	29	32	6382.319999999998	laag
Hard-Medium-Medium	29	33	6403.780000000002	laag
Hard-Medium-Medium	29	34	6425.46	laag
Hard-Medium-Medium	29	35	6447.36	laag
Hard-Medium-Medium	29	36	6469.48	laag
Hard-Medium-Medium	29	37	6491.819999999999	laag
Hard-Medium-Medium	29	38	6514.380000000001	laag
Hard-Medium-Medium	29	39	6537.160000000001	laag
Hard-Medium-Medium	29	40	6560.16	laag
Hard-Medium-Medium	29	41	6583.379999999999	laag
Hard-Medium-Medium	29	42	6606.82	laag
Hard-Medium-Medium	29	43	6630.4800000000005	laag
Hard-Medium-Medium	29	44	6654.360000000001	laag
Hard-Medium-Medium	29	45	6678.46	laag
Hard-Medium-Medium	29	46	6702.78	laag
Hard-Medium-Medium	29	47	6727.320000000001	laag
Hard-Medium-Medium	29	48	6752.080000000001	laag
Hard-Medium-Medium	29	49	6777.06	laag
Hard-Medium-Medium	29	50	6802.26	laag
Hard-Medium-Medium	30	31	6362.959999999999	laag
Hard-Medium-Medium	30	32	6384.089999999997	laag
Hard-Medium-Medium	30	33	6405.4400000000005	laag
Hard-Medium-Medium	30	34	6427.009999999999	laag
Hard-Medium-Medium	30	35	6448.799999999999	laag
Hard-Medium-Medium	30	36	6470.8099999999995	laag
Hard-Medium-Medium	30	37	6493.039999999998	laag
Hard-Medium-Medium	30	38	6515.49	laag
Hard-Medium-Medium	30	39	6538.16	laag
Hard-Medium-Medium	30	40	6561.049999999999	laag
Hard-Medium-Medium	30	41	6584.159999999999	laag
Hard-Medium-Medium	30	42	6607.489999999999	laag
Hard-Medium-Medium	30	43	6631.039999999999	laag
Hard-Medium-Medium	30	44	6654.8099999999995	laag
Hard-Medium-Medium	30	45	6678.799999999999	laag
Hard-Medium-Medium	30	46	6703.009999999999	laag
Hard-Medium-Medium	30	47	6727.44	laag
Hard-Medium-Medium	30	48	6752.089999999999	laag
Hard-Medium-Medium	30	49	6776.959999999999	laag
Hard-Medium-Medium	30	50	6802.049999999999	laag
Hard-Medium-Medium	31	32	6386.019999999998	gemiddeld
Hard-Medium-Medium	31	33	6407.260000000001	gemiddeld
Hard-Medium-Medium	31	34	6428.72	gemiddeld
Hard-Medium-Medium	31	35	6450.4	gemiddeld
Hard-Medium-Medium	31	36	6472.299999999999	gemiddeld
Hard-Medium-Medium	31	37	6494.419999999998	gemiddeld
Hard-Medium-Medium	31	38	6516.76	gemiddeld
Hard-Medium-Medium	31	39	6539.320000000001	gemiddeld
Hard-Medium-Medium	31	40	6562.099999999999	gemiddeld
Hard-Medium-Medium	31	41	6585.0999999999985	gemiddeld
Hard-Medium-Medium	31	42	6608.319999999999	gemiddeld
Hard-Medium-Medium	31	43	6631.759999999999	gemiddeld
Hard-Medium-Medium	31	44	6655.42	gemiddeld
Hard-Medium-Medium	31	45	6679.299999999999	gemiddeld
Hard-Medium-Medium	31	46	6703.399999999999	gemiddeld
Hard-Medium-Medium	31	47	6727.719999999999	gemiddeld
Hard-Medium-Medium	31	48	6752.259999999999	gemiddeld
Hard-Medium-Medium	31	49	6777.0199999999995	gemiddeld
Hard-Medium-Medium	31	50	6801.999999999999	gemiddeld
Hard-Medium-Medium	32	33	6409.240000000001	gemiddeld
Hard-Medium-Medium	32	34	6430.589999999999	gemiddeld
Hard-Medium-Medium	32	35	6452.159999999999	gemiddeld
Hard-Medium-Medium	32	36	6473.949999999999	gemiddeld
Hard-Medium-Medium	32	37	6495.959999999998	gemiddeld
Hard-Medium-Medium	32	38	6518.19	gemiddeld
Hard-Medium-Medium	32	39	6540.639999999999	gemiddeld
Hard-Medium-Medium	32	40	6563.309999999999	gemiddeld
Hard-Medium-Medium	32	41	6586.199999999998	gemiddeld
Hard-Medium-Medium	32	42	6609.309999999999	gemiddeld
Hard-Medium-Medium	32	43	6632.6399999999985	gemiddeld
Hard-Medium-Medium	32	44	6656.189999999999	gemiddeld
Hard-Medium-Medium	32	45	6679.959999999998	gemiddeld
Hard-Medium-Medium	32	46	6703.949999999998	gemiddeld
Hard-Medium-Medium	32	47	6728.159999999999	gemiddeld
Hard-Medium-Medium	32	48	6752.589999999998	gemiddeld
Hard-Medium-Medium	32	49	6777.239999999998	gemiddeld
Hard-Medium-Medium	32	50	6802.109999999998	gemiddeld
Hard-Medium-Medium	33	34	6432.62	gemiddeld
Hard-Medium-Medium	33	35	6454.08	gemiddeld
Hard-Medium-Medium	33	36	6475.76	gemiddeld
Hard-Medium-Medium	33	37	6497.659999999999	gemiddeld
Hard-Medium-Medium	33	38	6519.780000000001	gemiddeld
Hard-Medium-Medium	33	39	6542.120000000001	gemiddeld
Hard-Medium-Medium	33	40	6564.68	gemiddeld
Hard-Medium-Medium	33	41	6587.46	gemiddeld
Hard-Medium-Medium	33	42	6610.46	gemiddeld
Hard-Medium-Medium	33	43	6633.68	gemiddeld
Hard-Medium-Medium	33	44	6657.120000000001	gemiddeld
Hard-Medium-Medium	33	45	6680.780000000001	gemiddeld
Hard-Medium-Medium	33	46	6704.660000000001	gemiddeld
Hard-Medium-Medium	33	47	6728.760000000001	gemiddeld
Hard-Medium-Medium	33	48	6753.080000000001	gemiddeld
Hard-Medium-Medium	33	49	6777.620000000001	gemiddeld
Hard-Medium-Medium	33	50	6802.380000000001	gemiddeld
Hard-Medium-Medium	34	35	6456.159999999999	gemiddeld
Hard-Medium-Medium	34	36	6477.729999999999	gemiddeld
